bytes_uploaded,duration_s,file_count,recid,error,start_ts,status,zip_used
364032000,0.078,5,87257,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309645.6447744,failed,False
1169909760,2.111,99,87258,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772309644.2891169,failed,False
457774080,175.968,10,87256,,1772309472.2735455,ok,False
1169909760,0.094,99,87258,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772309648.4043486,failed,False
364032000,0.079,5,87257,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309649.7285335,failed,False
1169909760,0.206,99,87258,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772309652.5052364,failed,False
396119040,3.149,8,87260,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309649.8294866,failed,False
81100800,6.125,5,87259,,1772309648.2465098,ok,False
1056030720,0.101,20,87262,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309654.3761034,failed,False
396119040,0.085,8,87260,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309654.989116,failed,False
1056030720,0.073,20,87262,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309656.4836767,failed,False
83404800,4.488,5,87261,,1772309652.7174637,ok,False
396119040,0.076,8,87260,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309659.0802145,failed,False
845967360,0.089,16,87264,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309659.1644123,failed,False
85032960,2.335,5,87263,,1772309657.2118406,ok,False
79902720,175.085,5,87254,Failures in HTTP transport (6 sub-exceptions),1772309487.7466857,failed,False
845967360,44.165,16,87264,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309661.2615664,failed,False
1056030720,45.138,20,87262,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309660.5648415,failed,False
845967360,39.162,16,87264,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309709.4351075,failed,False
213657600,0.112,4,87267,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309748.6011298,failed,False
213657600,4.158,4,87267,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309750.7202976,failed,False
86952960,95.425,5,87265,,1772309659.5560014,ok,False
90531840,50.189,5,87266,,1772309705.7063177,ok,False
8418877440,0.163,580,87269,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value susy.""}",1772309755.900276,failed,False
8418877440,5.792,580,87269,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value susy.""}",1772309758.0684237,failed,False
8418877440,0.112,580,87269,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value susy.""}",1772309767.8729792,failed,False
90286080,13.479,5,87268,,1772309754.9845102,ok,False
213657600,11.155,4,87267,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309758.8841436,failed,False
979015680,0.1,33,87272,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309770.0447326,failed,False
79902720,103.867,5,87254,Failures in HTTP transport (2 sub-exceptions),1772309666.8394458,failed,False
979015680,0.136,33,87272,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309772.1523383,failed,False
979015680,54.219,33,87272,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309776.2973585,failed,False
12024791040,0.114,335,87274,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309830.5215454,failed,False
12024791040,0.096,335,87274,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309832.6446593,failed,False
93573120,64.96,5,87270,,1772309767.9909983,ok,False
69995520,67.145,5,87271,,1772309768.4696121,ok,False
12024791040,0.592,335,87274,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309836.747689,failed,False
1199646720,4.158,100,87277,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309837.3463247,failed,False
74065920,8.857,5,87275,,1772309832.9551606,ok,False
1199646720,0.236,100,87277,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309843.5115957,failed,False
77998080,3.821,5,87278,,1772309841.822146,ok,False
1199646720,0.105,100,87277,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309847.757991,failed,False
12047969280,0.15,335,87280,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309847.8715057,failed,False
79749120,2.441,5,87279,,1772309845.6500618,ok,False
71654400,82.828,5,87273,Failures in HTTP transport (2 sub-exceptions),1772309770.7109425,failed,False
76462080,25.838,5,87276,Failures in HTTP transport (2 sub-exceptions),1772309835.6222382,failed,False
12047969280,35.857,335,87280,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309850.029973,failed,False
12047969280,19.495,335,87280,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309889.9070704,failed,False
11969064960,11.581,334,87282,Failures in HTTP transport (6 sub-exceptions),1772309909.4484298,failed,False
81100800,72.935,5,87281,Failures in HTTP transport (6 sub-exceptions),1772309848.0991578,failed,False
11969064960,0.094,334,87282,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309923.041433,failed,False
11969064960,0.4,334,87282,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309927.1424239,failed,False
84357120,2.52,5,87283,,1772309927.5483115,ok,False
952657920,0.089,99,87284,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772309930.072904,failed,False
